frameTime,meanFrameTumorCells,sdFrameTumorCells,meanNecrotic,sdNecrotic,meanQuiescent,sdQuiescent,meanProliferative2,sdProliferative2,meanHypoxic,sdHypoxic,meanApoptotic,sdApoptotic,meanProliferative1,sdProliferative1,meanNormoxic,sdNormoxic,meanMigrate,sdMigrate,meanKilled,sdKilled
629,882.2,54.9521,406.7,20.2926,308.2,31.5552,61.6,8.59199,1.8,1.47573,3,1.24722,100.9,16.2169,54.3,30.9266,0,0,0,0
630,883.1,52.7456,407.5,19.62,307.4,31.7602,60.9,6.48845,2.5,3.40751,2.7,1.49443,102.1,15.2056,53.5,30.9991,0,0,0,0
631,882.6,52.1093,408.4,18.2647,306.5,31.2312,60.1,6.82235,1,1.1547,2.7,1.82878,103.9,17.0714,53.2,30.9473,0,0,0,0
632,883.5,50982,408.3,18.1601,307.3,30339,59.8,7.98332,2.1,4.22821,2.9,1.96921,103.1,16.6029,52.6,30.6094,0,0,0,0
633,885.9,50.5183,409.3,19.6754,306.2,30.0917,59.1,6.75689,1.6,1.7127,2.8,2.25093,106.9,20653,52,30.4521,0,0,0,0
634,886.8,50.6377,409.5,20.0291,306.8,30.4441,58.6,7.7057,2.2,1.81353,2.6,2.1187,107.1,20.7924,51.9,30.4465,0,0,0,0
635,887.4,49327,410.7,20.5267,310.9,32.2644,58.5,9.81212,1.9,1.79196,2.2,1.75119,103.2,21.1334,51.1,29.8829,0,0,0,0
636,888.7,50.5152,410.9,19.2668,310,32.2318,55.8,9.91968,2.5,3.2059,2.1,1.96921,107.4,18.9455,50.3,29048,0,0,0,0
637,889.9,49.0384,411.8,20.2144,312.1,32.4635,55.4,10.5746,1.6,2.1187,2.5,1.77951,106.5,17.0701,49.6,28.4496,0,0,0,0
638,892,49.3018,412.1,18.9177,311.9,29.9535,55.8,11.7738,2.1,2.42441,2.7,1.56702,107.4,16.7146,49.3,28527,0,0,0,0
639,892.7,47.8633,412.5,17.7654,313,31.6684,56.1,11.3964,1.8,2.29976,3,1.49071,106.3,12.9962,49,28.3549,0,0,0,0
640,893.7,48.8309,413.2,17.3833,313.3,31.6861,57.9,10.8878,1.2,1.0328,2.9,1.59513,105.2,15612,48.7,27.7691,0,0,0,0
641,894.2,48.4924,413.8,16.8839,311.8,27.6598,57.6,11.7964,3.2,3.55278,2.7,1.25167,105.1,18.0336,48.3,27.4997,0,0,0,0
642,895.2,47.1353,416.4,17.0372,311,27.0308,58.6,9.47746,3.2,3.48967,2.8,1.61933,103.2,13.4065,48.3,27.4997,0,0,0,0
643,895.8,47.1612,417.7,18.3367,313.2,28.7897,57.1,9837,1.7,1.25167,2.7,1.63639,103.4,15.5721,47.7,27.3132,0,0,0,0
644,896.9,47.0212,418.3,18.2212,314.4,27589,57.3,10.5098,0.6,0.843274,3.2,2.25093,103.1,18.0459,47.4,27.3626,0,0,0,0
645,898.1,46.9644,418.1,18.0028,318.8,29.0586,58.2,9.81835,1.5,1.64992,3.1,2079,98.4,15.7635,47.1,27.3433,0,0,0,0
646,899.3,46864,418.6,17.8089,320.5,27114,57.7,7.97287,1.5,1.77951,3,1.94365,98,17632,47,27.0596,0,0,0,0
647,900.3,45.8743,418.6,18.0259,319.7,28.5387,58.1,4.7481,1.4,1.26491,3.2,2.04396,99.3,20.5429,46.8,26.8568,0,0,0,0
648,900.7,44272,418.2,17.6245,316.4,28.6287,60,5.37484,3.2,3.32666,3.5,2.01384,99.4,19.3689,46.3,26.4745,0,0,0,0
649,901.4,41.9635,419.5,16.8474,315.9,25.8132,59,7.93025,1.7,1.25167,3.2,2.09762,102.1,16.2921,46.1,26.2401,0,0,0,0
650,902.7,41.9525,419.8,16.8378,317.3,27829,59.3,8.75658,1.5,1.90029,3.5,2.12132,101.3,18.5894,46,26234,0,0,0,0
651,904.3,41.2015,420.2,16.0056,317.4,23.1046,59.5,8.74643,1.3,1.56702,3.6,2.27058,102.3,14.9,45.6,26035,0,0,0,0
652,903.9,40.3662,419.4,16.2015,317.2,24.0638,61.1,9.36245,2.1,1.85293,4.1,2.37814,100,15.0702,45.4,25.8164,0,0,0,0
653,903.6,38.9421,419.8,16.3354,317.5,22.5253,60.6,9.25203,1.7,1.49443,4.1,2.46982,99.9,17.2849,45.1,25.6101,0,0,0,0
654,904,37.9971,420,15.1731,317,23.5372,59.5,8.12746,1.5,1.2693,4.4,2.50333,101.6,17.8151,44.7,25.7209,0,0,0,0
655,903,38.5314,419.4,16514,316.2,23.8132,60.7,8.3006,2.7,2.62679,4.2,2.69979,99.8,12.3,44.4,24.8784,0,0,0,0
656,903.8,37.85,420.3,16.7998,314.7,20.6669,60.6,6.61984,3.1,4.81779,4.2,2.4404,100.9,7.35527,44.2,24.8274,0,0,0,0
657,906.6,36.8275,422.4,16.9719,315.2,17.7313,58.8,9.51957,0.9,1.1005,4,1.82574,105.3,10.2312,43.9,24.9419,0,0,0,0
658,908,37.6858,421.8,16.0056,316.4,18.4644,58.7,7.87471,2.6,2.17051,4.4,1.3499,104.1,15.6521,43.2,23.9574,0,0,0,0
659,907.3,36.8783,423,16.5395,315,17.7514,58.6,8.40899,2.7,2.00278,4.5,1.64992,103.5,15.6365,42.9,24016,0,0,0,0
660,908.8,37.0099,423.9,16.9866,316,14.4684,56.3,6.81583,2.5,2.63523,4.8,1.81353,105.3,14.0953,42.7,24065,0,0,0,0
661,909,36.0463,424.6,16.5744,314.4,13.3683,56.5,6.98013,1.4,1.26491,4.4,1.7127,107.7,15.5781,42.7,24065,0,0,0,0
662,909.1,35.2875,425.4,15.7987,314.5,16.0503,56.6,8.28922,2.7,3.71334,4.1,1.66333,105.8,15.5478,42.4,24.0564,0,0,0,0
663,908.2,35.0454,426.7,17.3401,315,18.6488,57.3,9.38142,1,2,3.5,1.84089,104.7,14.4841,42,23.8467,0,0,0,0
664,909.6,34.1148,426.2,16.8971,314.8,18.6833,56.5,9.99166,1.7,1.82878,3.7,2.26323,106.7,13.9208,41.5,23.7077,0,0,0,0
665,910,33777,426,16207,314.8,17.0085,56,9.51023,3.8,3.9101,3.4,2.36643,106,10.1653,41,23.1805,0,0,0,0
666,910.4,35.1669,427.6,15.0938,318.9,15.2421,55.7,6.84836,3.1,2.55821,3.5,2.4608,101.6,14.1122,40.5,22.8534,0,0,0,0
667,911.2,34931,429.6,15.4862,319.9,15.9196,56,7.51295,1,0.816497,3.5,2.36878,101.2,11351,40.4,22.5694,0,0,0,0
668,912,34.6699,429.3,15.0337,320.2,15.1936,55.7,8.32733,0.9,1.1005,3.2,1.98886,102.7,13.7198,40.1,21.9365,0,0,0,0
669,909.8,33.2526,428.5,14.8717,320.5,17.7028,57.6,9.03327,1.7,2.71006,2.9,1.96921,98.6,11.0675,39.6,20887,0,0,0,0
670,910.9,32.5045,428.9,16.6363,321.9,18.2966,58.1,9.71196,1.5,1.43372,3,1.69967,97.5,11.9373,39.5,20951,0,0,0,0
671,910.9,31.1429,428.8,15824,319.1,13892,58.9,10.8161,3,3.8873,3.3,1.76698,97.8,15017,39.4,21.0196,0,0,0,0
672,911.1,30.1126,430.2,16274,318.3,13.8488,58.7,10594,2,1.88562,3.5,1.95789,98.4,17.5765,39.4,21.0196,0,0,0,0
673,911.6,30493,430.7,15.8047,319.8,12.7087,59.9,10.2572,1.1,0.994429,3.7,1.88856,96.4,19.4719,39.1,20.7174,0,0,0,0
674,911.7,30251,430.1,14.9105,319.5,14089,60,10.5935,1.5,1.08012,3.8,1.93218,96.8,18.3473,39.1,20.7174,0,0,0,0
675,911.5,28.7914,430.3,13.8086,319.2,14.8009,60.9,10.4398,1.5,1.43372,3.6,1.64655,96,14.5449,38.8,20.0876,0,0,0,0
676,912.2,29.7687,430.6,14.4776,320.6,14.6151,60.7,10056,0.8,1.31656,3.2,1.39841,96.3,14.6063,38.3,19.4082,0,0,0,0
677,914.1,29.5577,430.2,15.1716,321.8,14.0301,60.2,8.13497,2,2.58199,3.2,1.47573,96.7,15.2756,38,18.9268,0,0,0,0
678,916.4,29.1059,431,16.0208,319.8,13.8708,59.1,8.83742,1.8,2.14994,3,1.56347,101.7,17.1013,37.9,18.8588,0,0,0,0
679,918,28624,431.8,16.0541,317.8,14.1406,59.9,8.04777,2.8,5.43241,2.7,1.76698,103,16.9967,37.4,18.4824,0,0,0,0
680,918.4,28.6791,432.7,17.2372,318.6,14.1908,60.2,8.65127,0.6,0.843274,2.5,1.64992,103.8,18.9725,36.9,18.2966,0,0,0,0
681,919.9,29282,431.9,18502,316,14.8922,61.5,10.9163,2.9,4.12176,2.5,1.71594,105.1,19.1279,36.8,18.3109,0,0,0,0
682,920.4,29.7926,433.3,18.3306,313.9,17.9348,61.1,10.2356,3.1,3.14289,2,1.69967,107,19.1543,36.3,18.3063,0,0,0,0
683,922,29.1509,435,19.0555,311.9,15.7935,62.7,10.8633,2.7,4.16467,2.1,1.28668,107.6,19.4205,36,18.2392,0,0,0,0
684,922.9,28.4662,436.5,16.8474,310.6,15.5863,62.1,10.9184,3.5,6.68747,2,1.24722,108.2,17.0085,35.9,18.2053,0,0,0,0
685,923.7,29.1511,439,17.5373,311.4,14.4083,62.1,10.1264,1.2,1.54919,2,0.942809,108,15.8114,35.7,17.9261,0,0,0,0
686,924,28.2332,438.2,17.8188,310.9,14.4795,63.7,9.94485,2.2,1.93218,2,1.1547,107,13.4743,35.6,17.6522,0,0,0,0
687,924.6,28.2143,439.4,17.8089,312.1,12.7841,65.4,9.41866,1,0.471405,1.9,1.1005,104.8,14.3589,35.4,17405,0,0,0,0
688,926,27.5762,438.6,17.6711,313.9,13.0678,63.9,9.65459,1.3,1.63639,2,1.05409,106.3,14.1189,35.1,17.1493,0,0,0,0
689,926.3,27.7531,438.3,16.5062,315.6,13.0911,62,7.10243,2.1,2.84605,2.5,1.43372,105.8,13.9348,34.7,16.9053,0,0,0,0
690,928.2,28.2048,439.8,17.2614,313,14.5678,60.2,3.3928,6.3,8.05605,2.4,1.17379,106.5,16.8342,34.4,16.5274,0,0,0,0
691,927.6,27.1178,444.1,20.6476,314,13776,59.8,4.70933,1.5,1.90029,2.5,1.2693,105.7,16.3371,34.2,16518,0,0,0,0
692,931,27.1498,444,21.8632,313.2,11.2131,57.1,5.78216,5,8.29993,2.2,1.39841,109.5,18.1184,34,16.2481,0,0,0,0
693,932,27.6204,448.4,21793,314.9,12.8707,56.9,7.75242,2,2.49444,2.1,1.19722,107.7,19.4139,33.5,15.8763,0,0,0,0
694,932.2,28311,448.9,21.2574,314.7,12.0374,58.1,7.75242,1.5,1.17851,2.3,1.1595,106.7,18.0373,33.3,15628,0,0,0,0
695,932.6,28.6287,448.6,20.5167,312.2,9.12627,58.2,7.50999,2.5,6.57013,2.7,1.1595,108.4,15.8339,33,15.3043,0,0,0,0
696,934.1,28.4662,449.4,21.7266,311.3,9.49912,57.3,8.26035,2.1,2.80674,2.7,1.41814,111.3,15.3047,32.6,14.8563,0,0,0,0
697,933.4,27.1097,449.1,22.7276,312.3,9.36957,57.9,9.33869,1.8,1.47573,2.7,1.1595,109.6,16.8931,32.6,14.8563,0,0,0,0
698,932.4,25.8337,449.8,22.8998,311.6,10.4796,60.1,9.07316,2,3.05505,2.3,1.49443,106.6,12.5362,32.5,14.9388,0,0,0,0
699,931.9,22.6983,449.2,22.29,312.2,11.6314,60.8,9.01604,2.8,4.91709,2.3,2.00278,104.6,8.35597,32,14.1735,0,0,0,0
700,932.7,23.3288,450,20.4668,313,11.1355,59.8,9.30711,3,2.94392,2.2,1.75119,104.7,9.77582,32,14.1735,0,0,0,0
